OTU,Ground.abund,Ground.PA,Under.abund,Under.PA,Trns
OTU97_243,17.3661366810087,7,113.797087903394,24,6
OTU97_2443,28.3019553568341,8,11.9336694539642,2,6
OTU97_2454,56.8484020606734,13,25.7503892655232,7,6
OTU97_2503,2.30966207982245,2,19.1707542256646,7,6
OTU97_2512,11.2719228138677,7,14.1464302344112,7,6
OTU97_2536,4.77873197860586,3,7.2433935691184,3,6
OTU97_257,94.6273689877886,25,73.4852010066239,21,6
OTU97_258,25.4947393642857,10,168.011226054233,36,6
OTU97_2591,11.1255406635272,2,9.47063295032866,2,6
OTU97_26,10.7123641258007,6,23.8803736064932,12,6
OTU97_2608,78.4630169466993,18,91.1266905111999,26,6
OTU97_2621,13.3270594316347,4,7.75352503415111,4,6
OTU97_2660,7.67481222046617,3,7.96320230091805,2,6
OTU97_267,18.4584069340578,3,96.4372884156251,29,6
OTU97_2700,16.8184964123228,7,19.8743327256657,5,6
OTU97_2712,64.2261701079509,23,109.60291370907,32,6
OTU97_2719,2.0352888067098,2,9.65789987014093,4,6
OTU97_2751,9.34362631966548,4,34.8641760669935,13,6
OTU97_2760,106.369941924384,27,4.95630534148927,3,6
OTU97_2781,34.450403295777,13,35.6172503670751,12,6
OTU97_2784,5.06346604410223,2,17.9309651615058,3,6
OTU97_279,21.2426531464661,7,16.4374097133743,8,6
OTU97_2829,5.36750761480924,4,5.22349843319873,2,6
OTU97_283,5.47237235865281,3,127.831401904876,25,6
OTU97_2833,41.3343884881677,17,129.798061593509,33,6
OTU97_2838,12.0039818299695,4,23.7967678266266,11,6
OTU97_286,29.8105489508002,9,3.65842581411436,2,6
OTU97_2881,40.3135091672118,12,94.7298676135031,26,6
OTU97_29,81.0346163476784,13,34.997153338854,10,6
OTU97_2915,17.0776572961341,4,42.124190692444,14,6
OTU97_293,23.7896373333132,7,29.9656156111054,5,6
OTU97_2941,5.43641132487932,2,7.39847787639107,2,6
OTU97_3,5.31759705856077,3,3.4501149797007,3,6
OTU97_30,2.74381045313038,2,6.88835442138455,4,6
OTU97_3019,11.6663365336641,2,3.26726416574812,2,6
OTU97_303,144.151200581278,23,4.52287376145865,2,6
OTU97_31,24.8749227894996,4,143.398373560837,29,6
OTU97_3108,3.06857812513605,2,12.1088814813253,5,6
OTU97_3111,43.1493487802421,16,4.318631094212,2,6
OTU97_3117,13.4520540679715,4,14.4500979917284,7,6
OTU97_3131,5.73873013650629,3,6.36244206830899,4,6
OTU97_315,54.2235688714082,21,251.756444301596,36,6
OTU97_318,5.6561808619062,5,25.6667825378805,11,6
OTU97_32,110.266097066427,15,10.7971051117665,5,6
OTU97_3212,33.0775103525534,8,11.0348007774154,3,6
OTU97_3217,14.6251463702541,6,4.98551914090176,3,6
OTU97_3252,10.8145612835025,4,28.8119678684826,11,6
OTU97_3255,9.91380092405043,5,41.522558433966,17,6
OTU97_3272,2.04894365836205,2,12.7916862769222,3,6
OTU97_3275,75.8429385863411,22,27.7885446028237,9,6
OTU97_3286,12.0456152170753,4,12.4037628544005,4,6
OTU97_3313,41.2693995762948,12,105.736337432685,30,6
OTU97_3316,30.1848540330143,7,3.4442248927359,2,6
OTU97_333,10.0402016062887,2,9.66648918620923,3,6
OTU97_3350,36.6550188981335,8,4.50243839935106,2,6
OTU97_3368,6.26895214688751,3,142.115831165859,32,6
OTU97_337,3.08304904215772,2,9.51535900040572,4,6
OTU97_338,2.42708895777743,2,97.2247090106321,23,6
OTU97_3396,8.37747261265298,2,17.3132187994165,4,6
OTU97_3401,52.3479774549847,12,5.12738498304821,2,6
OTU97_3412,12.0756042522067,7,46.3901146248058,14,6
OTU97_3422,7.37269888964442,2,48.9431680323419,16,6
OTU97_3504,4.20971510777773,2,7.80761708825631,5,6
OTU97_3508,69.465977334942,17,6.58678044807069,2,6
OTU97_351,56.160518319824,14,48.8193068130516,19,6
OTU97_3528,5.32794756619385,3,76.7180044550874,23,6
OTU97_3548,5.84850612940548,2,3.29756045423663,2,6
OTU97_355,40.1156275934394,8,11.6659169046669,4,6
OTU97_3550,6.61844591605722,2,58.8829820777573,16,6
OTU97_359,18.4081126796304,7,212.11626125326,36,6
OTU97_3608,8.80642761370724,2,7.81330206502058,2,6
OTU97_3641,30.6765778501735,13,41.1815442906581,18,6
OTU97_365,7.06737127925595,2,34.1748935723862,12,6
OTU97_3670,10.0520551150976,7,108.803585664091,29,6
OTU97_3674,22.0388412492617,5,10.9863318068544,3,6
OTU97_3684,11.8346575319988,7,6.6991034758136,3,6
OTU97_37,8.40880851245719,4,15.7252192799572,8,6
OTU97_3703,12.3402368547767,6,4.93749959931693,2,6
OTU97_3705,4.72626936312983,2,52.2344984836164,15,6
OTU97_3706,9.02740587474128,2,4.32058326243134,2,6
OTU97_3713,11.783126147866,7,92.9123446643312,25,6
OTU97_3771,13.7313905738646,5,30.7746606703609,9,6
OTU97_3801,11.5586943290098,6,67.1466298392491,18,6
OTU97_3832,14.448938522102,5,42.2972540709366,15,6
OTU97_3849,5.605172002686,3,12.7921385960373,4,6
OTU97_3852,4.60506967568955,3,18.3469474802025,8,6
OTU97_386,17.1326578397657,7,62.4520314046163,18,6
OTU97_387,3.75823486389618,3,205.03279532549,35,6
OTU97_3891,13.6809946749044,6,5.27741674017945,2,6
OTU97_3899,3.8215596450669,2,15.2413183177376,8,6
OTU97_390,32.9267049856156,5,3.13953607742978,2,6
OTU97_393,40.5979072775886,11,76.7270812318411,23,6
OTU97_3970,6.8280659707643,3,4.96454383881294,3,6
OTU97_398,15.3851486682169,4,7.05844916506878,3,6
OTU97_3989,4.80152010459537,2,35.8768092608964,11,6
OTU97_4001,7.20067268060894,6,8.75243938014574,4,6
OTU97_401,51.3785654206681,24,137.070676357058,31,6
OTU97_4016,2.14519980361297,2,4.42105041241114,2,6
OTU97_404,30.8019043707811,11,8.24262029711977,4,6
OTU97_4043,27.1667310738392,10,37.4222558396031,14,6
OTU97_4058,17.195718403215,5,28.007364159401,8,6
OTU97_4073,39.6677787480102,15,2.82983437692545,2,6
OTU97_414,9.74776798696178,4,212.494227205047,36,6
OTU97_4154,5.41548626557823,2,25.8100287212917,6,6
OTU97_419,70.1712525747005,21,81.1419606295034,21,6
OTU97_4227,7.22452602880458,4,6.09746317803065,2,6
OTU97_4294,12.0036217044672,4,43.0769029501631,16,6
